資料庫Id,設備CustomId,屬性CustomId,X 座標,Y 座標,圖示大小,Icon類別,超連結地圖名稱,Arg1,所屬地圖名稱,反向點,超連結網址,轉向角度
3655,火警迴路（編號：PBL_01F_122）,,59.667,15.011,60,Img,,SD.png,消防-1F-中央區,False,,0
3656,火警迴路（編號：PBL_01F_122）,,50.472,15.929,60,Img,,SD.png,消防-1F-中央區,False,,0
3657,火警迴路（編號：PBL_01F_122）,,58.218,25.597,60,Img,,SD.png,消防-1F-中央區,False,,0
3658,火警迴路（編號：PBL_01F_122）,,50.472,20.829,60,Img,,SD.png,消防-1F-中央區,False,,0
5943,火警迴路（編號：PBL_01F_122）,,53.501,41.897,60,Img,,HYD.png,平面圖-1F,False,,0
5936,火警迴路（編號：PBL_01F_123）,,44.118,46.854,60,Img,,HYD.png,平面圖-1F,False,,0
3569,火警迴路（編號：PBL_01F_123）,,37.42,42.915,60,Img,,HYD.png,消防-1F-中央區,False,,0
3499,火警迴路（編號：PBL_01F_123）,,58.237,61.961,60,Img,,RUD.png,消防-1F-北區,False,,0
3500,火警迴路（編號：PBL_01F_123）,,58.237,65.464,60,Img,,RUD.png,消防-1F-北區,False,,0
3489,火警迴路（編號：PBL_01F_123）,,52.589,65.464,60,Img,,RUD.png,消防-1F-北區,False,,0
3503,火警迴路（編號：PBL_01F_123）,,52.589,61.961,60,Img,,RUD.png,消防-1F-北區,False,,0
3495,火警迴路（編號：PBL_01F_123）,,64.298,61.961,60,Img,,RUD.png,消防-1F-北區,False,,0
3496,火警迴路（編號：PBL_01F_123）,,64.298,65.464,60,Img,,RUD.png,消防-1F-北區,False,,0
3806,火警迴路（編號：PBL_01F_123）,,34.351,49.329,60,Img,,FTD.png,消防-1F-中央區,False,,0
3807,火警迴路（編號：PBL_01F_123）,,39.548,40.099,60,Img,,SD.png,消防-1F-中央區,False,,0
3808,火警迴路（編號：PBL_01F_123）,,39.248,44.736,60,Img,,SD.png,消防-1F-中央區,False,,0
3809,火警迴路（編號：PBL_01F_123）,,39.348,49.416,60,Img,,SD.png,消防-1F-中央區,False,,0
3810,火警迴路（編號：PBL_01F_123）,,44.896,44.779,60,Img,,SD.png,消防-1F-中央區,False,,0
3811,火警迴路（編號：PBL_01F_123）,,45.095,40.011,60,Img,,SD.png,消防-1F-中央區,False,,0
3812,火警迴路（編號：PBL_01F_123）,,34.351,44.736,60,Img,,SD.png,消防-1F-中央區,False,,0
3883,火警迴路（編號：PBL_01F_123）,,33.679,41.555,60,Img,,RUD.png,消防-1F-中央區,False,,0
3884,火警迴路（編號：PBL_01F_123）,,39.626,51.179,60,Img,,RUD.png,消防-1F-中央區,False,,0
3885,火警迴路（編號：PBL_01F_123）,,33.679,51.179,60,Img,,RUD.png,消防-1F-中央區,False,,0
3886,火警迴路（編號：PBL_01F_123）,,33.679,43.524,60,Img,,RUD.png,消防-1F-中央區,False,,0
3855,火警迴路（編號：PBL_01F_124）,,66.43,41.122,60,Img,,RUD.png,消防-1F-中央區,False,,0
3856,火警迴路（編號：PBL_01F_124）,,66.43,42.565,60,Img,,RUD.png,消防-1F-中央區,False,,0
3857,火警迴路（編號：PBL_01F_124）,,61.333,51.227,60,Img,,RUD.png,消防-1F-中央區,False,,0
3858,火警迴路（編號：PBL_01F_124）,,66.43,51.227,60,Img,,RUD.png,消防-1F-中央區,False,,0
3795,火警迴路（編號：PBL_01F_124）,,65.88,49.521,60,Img,,FTD.png,消防-1F-中央區,False,,0
3796,火警迴路（編號：PBL_01F_124）,,65.88,44.84,60,Img,,SD.png,消防-1F-中央區,False,,0
3797,火警迴路（編號：PBL_01F_124）,,62.699,38.728,60,Img,,FTD.png,消防-1F-中央區,False,,0
3798,火警迴路（編號：PBL_01F_124）,,62.349,40.871,60,Img,,FTD.png,消防-1F-中央區,False,,0
3799,火警迴路（編號：PBL_01F_124）,,59.651,39.69,60,Img,,FTD.png,消防-1F-中央區,False,,0
3800,火警迴路（編號：PBL_01F_124）,,50.205,40.127,60,Img,,SD.png,消防-1F-中央區,False,,0
3801,火警迴路（編號：PBL_01F_124）,,50.255,44.939,60,Img,,SD.png,消防-1F-中央區,False,,0
3802,火警迴路（編號：PBL_01F_124）,,55.153,45.027,60,Img,,SD.png,消防-1F-中央區,False,,0
3803,火警迴路（編號：PBL_01F_124）,,54.953,40.127,60,Img,,SD.png,消防-1F-中央區,False,,0
3804,火警迴路（編號：PBL_01F_124）,,61.05,44.896,60,Img,,SD.png,消防-1F-中央區,False,,0
3805,火警迴路（編號：PBL_01F_124）,,61.3,49.576,60,Img,,SD.png,消防-1F-中央區,False,,0
3532,火警迴路（編號：PBL_01F_124）,,63.197,43.054,60,Img,,HYD.png,消防-1F-中央區,False,,0
5937,火警迴路（編號：PBL_01F_124）,,55.301,46.968,60,Img,,HYD.png,平面圖-1F,False,,0
6594,火警迴路（編號：PBL_01F_125）,,62.479,45.747,60,Img,,HYD.png,平面圖-1F,False,,0
3530,火警迴路（編號：PBL_01F_125）,,79.089,41.829,60,Img,,HYD.png,消防-1F-中央區,False,,0
3763,火警迴路（編號：PBL_01F_125）,,75.843,38.159,60,Img,,FTD.png,消防-1F-中央區,False,,0
3764,火警迴路（編號：PBL_01F_125）,,78.391,36.409,60,Img,,GD.png,消防-1F-中央區,False,,0
3765,火警迴路（編號：PBL_01F_125）,,78.041,39.427,60,Img,,SD.png,消防-1F-中央區,False,,0
3766,火警迴路（編號：PBL_01F_125）,,69.896,39.427,60,Img,,FTD.png,消防-1F-中央區,False,,0
3767,火警迴路（編號：PBL_01F_125）,,73.244,41.527,60,Img,,FTD.png,消防-1F-中央區,False,,0
3768,火警迴路（編號：PBL_01F_125）,,81.09,50.407,60,Img,,FTD.png,消防-1F-中央區,False,,0
3769,火警迴路（編號：PBL_01F_125）,,80.94,47.433,60,Img,,FTD.png,消防-1F-中央區,False,,0
3770,火警迴路（編號：PBL_01F_125）,,81.39,42.052,60,Img,,SD.png,消防-1F-中央區,False,,0
3771,火警迴路（編號：PBL_01F_125）,,82.589,45.071,60,Img,,SD.png,消防-1F-中央區,False,,0
3772,火警迴路（編號：PBL_01F_125）,,79.591,45.027,60,Img,,SD.png,消防-1F-中央區,False,,0
3773,火警迴路（編號：PBL_01F_125）,,78.291,48.92,60,Img,,SD.png,消防-1F-中央區,False,,0
3774,火警迴路（編號：PBL_01F_125）,,73.544,48.089,60,Img,,SD.png,消防-1F-中央區,False,,0
3775,火警迴路（編號：PBL_01F_125）,,87.587,45.814,60,Img,,GD.png,消防-1F-中央區,False,,0
3776,火警迴路（編號：PBL_01F_125）,,67.847,44.896,60,Img,,GD.png,消防-1F-中央區,False,,0
3777,火警迴路（編號：PBL_01F_125）,,78.391,52.638,60,Img,,GD.png,消防-1F-中央區,False,,0
3527,火警迴路（編號：PBL_01F_126）,,76.94,36.404,60,Img,,HYD.png,消防-1F-中央區,False,,0
3638,火警迴路（編號：PBL_01F_126）,,78.262,30.895,60,Img,,SD.png,消防-1F-中央區,False,,0
3639,火警迴路（編號：PBL_01F_126）,,78.262,33.87,60,Img,,FTD.png,消防-1F-中央區,False,,0
3640,火警迴路（編號：PBL_01F_126）,,73.578,24.932,60,Img,,FTD.png,消防-1F-中央區,False,,0
3641,火警迴路（編號：PBL_01F_126）,,78.069,26.897,60,Img,,FTD.png,消防-1F-中央區,False,,0
3642,火警迴路（編號：PBL_01F_126）,,82.056,29.709,60,Img,,FTD.png,消防-1F-中央區,False,,0
3643,火警迴路（編號：PBL_01F_126）,,81.856,34.258,60,Img,,FTD.png,消防-1F-中央區,False,,0
3644,火警迴路（編號：PBL_01F_126）,,73.66,29.709,60,Img,,FTD.png,消防-1F-中央區,False,,0
3645,火警迴路（編號：PBL_01F_126）,,73.71,34.171,60,Img,,FTD.png,消防-1F-中央區,False,,0
5942,火警迴路（編號：PBL_01F_126）,,61.258,42.361,60,Img,,HYD.png,平面圖-1F,False,,0
5941,火警迴路（編號：PBL_01F_127）,,61.151,27.413,60,Img,,HYD.png,平面圖-1F,False,,0
3631,火警迴路（編號：PBL_01F_127）,,78.162,17.816,60,Img,,FTD.png,消防-1F-中央區,False,,0
3632,火警迴路（編號：PBL_01F_127）,,78.162,21.753,60,Img,,SD.png,消防-1F-中央區,False,,0
3633,火警迴路（編號：PBL_01F_127）,,81.961,16.547,60,Img,,FTD.png,消防-1F-中央區,False,,0
3634,火警迴路（編號：PBL_01F_127）,,82.061,20.747,60,Img,,FTD.png,消防-1F-中央區,False,,0
3635,火警迴路（編號：PBL_01F_127）,,82.011,24.815,60,Img,,FTD.png,消防-1F-中央區,False,,0
3636,火警迴路（編號：PBL_01F_127）,,73.515,16.635,60,Img,,FTD.png,消防-1F-中央區,False,,0
3637,火警迴路（編號：PBL_01F_127）,,73.715,20.922,60,Img,,FTD.png,消防-1F-中央區,False,,0
3524,火警迴路（編號：PBL_01F_127）,,76.89,14.751,60,Img,,HYD.png,消防-1F-中央區,False,,0
3525,火警迴路（編號：PBL_01F_128）,,78.907,11.278,60,Img,,HYD.png,消防-1F-中央區,False,,0
3613,火警迴路（編號：PBL_01F_128）,,71.841,12.634,60,Img,,FTD.png,消防-1F-中央區,False,,0
3614,火警迴路（編號：PBL_01F_128）,,73.091,10.359,60,Img,,SD.png,消防-1F-中央區,False,,0
3615,火警迴路（編號：PBL_01F_128）,,78.138,6.247,60,Img,,SD.png,消防-1F-中央區,False,,0
3616,火警迴路（編號：PBL_01F_128）,,78.088,10.009,60,Img,,SD.png,消防-1F-中央區,False,,0
3617,火警迴路（編號：PBL_01F_128）,,80.737,10.272,60,Img,,SD.png,消防-1F-中央區,False,,0
3618,火警迴路（編號：PBL_01F_128）,,82.286,12.678,60,Img,,FTD.png,消防-1F-中央區,False,,0
3619,火警迴路（編號：PBL_01F_128）,,76.289,8.697,60,Img,,FTD.png,消防-1F-中央區,False,,0
3620,火警迴路（編號：PBL_01F_128）,,76.239,12.634,60,Img,,FTD.png,消防-1F-中央區,False,,0
3621,火警迴路（編號：PBL_01F_128）,,78.388,15.127,60,Img,,GD.png,消防-1F-中央區,False,,0
5940,火警迴路（編號：PBL_01F_128）,,62.158,24.876,60,Img,,HYD.png,平面圖-1F,False,,0
5948,火警迴路（編號：PBL_01F_129）,,67.942,48.314,60,Img,,HYD.png,平面圖-1F,False,,0
3248,火警迴路（編號：PBL_01F_129）,,32.728,48.409,60,Img,,HYD.png,消防-1F-南區,False,,0
3265,火警迴路（編號：PBL_01F_129）,,30.151,54.424,60,Img,,FTD.png,消防-1F-南區,False,,0
3299,火警迴路（編號：PBL_01F_129）,,30.229,47.863,60,Img,,FTD.png,消防-1F-南區,False,,0
3300,火警迴路（編號：PBL_01F_129）,,34.133,49.708,60,Img,,FTD.png,消防-1F-南區,False,,0
3301,火警迴路（編號：PBL_01F_129）,,34.602,43.488,60,Img,,FTD.png,消防-1F-南區,False,,0
3302,火警迴路（編號：PBL_01F_129）,,30.307,43.762,60,Img,,FTD.png,消防-1F-南區,False,,0
3303,火警迴路（編號：PBL_01F_129）,,38.897,54.698,60,Img,,FTD.png,消防-1F-南區,False,,0
3304,火警迴路（編號：PBL_01F_129）,,45.222,54.561,60,Img,,FTD.png,消防-1F-南區,False,,0
3305,火警迴路（編號：PBL_01F_129）,,45.3,50.118,60,Img,,FTD.png,消防-1F-南區,False,,0
3306,火警迴路（編號：PBL_01F_129）,,38.818,49.845,60,Img,,FTD.png,消防-1F-南區,False,,0
3307,火警迴路（編號：PBL_01F_129）,,38.975,43.625,60,Img,,FTD.png,消防-1F-南區,False,,0
3308,火警迴路（編號：PBL_01F_129）,,45.378,43.762,60,Img,,FTD.png,消防-1F-南區,False,,0
3309,火警迴路（編號：PBL_01F_129）,,34.211,54.493,60,Img,,FTD.png,消防-1F-南區,False,,0
3288,火警迴路（編號：PBL_01F_130）,,61.62,43.83,60,Img,,FTD.png,消防-1F-南區,False,,0
3289,火警迴路（編號：PBL_01F_130）,,57.247,43.488,60,Img,,FTD.png,消防-1F-南區,False,,0
3290,火警迴路（編號：PBL_01F_130）,,57.403,49.982,60,Img,,FTD.png,消防-1F-南區,False,,0
3292,火警迴路（編號：PBL_01F_130）,,57.403,54.424,60,Img,,FTD.png,消防-1F-南區,False,,0
3293,火警迴路（編號：PBL_01F_130）,,51.156,54.561,60,Img,,FTD.png,消防-1F-南區,False,,0
3294,火警迴路（編號：PBL_01F_130）,,51.312,43.967,60,Img,,FTD.png,消防-1F-南區,False,,0
3260,火警迴路（編號：PBL_01F_130）,,61.725,54.379,60,Img,,FTD.png,消防-1F-南區,False,,0
3239,火警迴路（編號：PBL_01F_130）,,61.925,49.042,60,Img,,HYD.png,消防-1F-南區,False,,0
3373,火警迴路（編號：PBL_01F_130）,,59.478,55.393,60,Img,,RUD.png,消防-1F-南區,False,,0
3375,火警迴路（編號：PBL_01F_130）,,59.478,59.31,60,Img,,RUD.png,消防-1F-南區,False,,0
3381,火警迴路（編號：PBL_01F_130）,,35.023,59.31,60,Img,,RUD.png,消防-1F-南區,False,,0
3382,火警迴路（編號：PBL_01F_130）,,53.533,55.393,60,Img,,RUD.png,消防-1F-南區,False,,0
3383,火警迴路（編號：PBL_01F_130）,,47.404,55.393,60,Img,,RUD.png,消防-1F-南區,False,,0
3384,火警迴路（編號：PBL_01F_130）,,41.275,55.393,60,Img,,RUD.png,消防-1F-南區,False,,0
3385,火警迴路（編號：PBL_01F_130）,,35.023,55.393,60,Img,,RUD.png,消防-1F-南區,False,,0
3386,火警迴路（編號：PBL_01F_130）,,53.533,59.31,60,Img,,RUD.png,消防-1F-南區,False,,0
3387,火警迴路（編號：PBL_01F_130）,,47.404,59.31,60,Img,,RUD.png,消防-1F-南區,False,,0
3388,火警迴路（編號：PBL_01F_130）,,41.275,59.31,60,Img,,RUD.png,消防-1F-南區,False,,0
5949,火警迴路（編號：PBL_01F_130）,,79.145,48.513,60,Img,,HYD.png,平面圖-1F,False,,0
5950,火警迴路（編號：PBL_01F_131）,,83.013,49.397,60,Img,,HYD.png,平面圖-1F,False,,0
3237,火警迴路（編號：PBL_01F_131）,,72.42,50.923,60,Img,,HYD.png,消防-1F-南區,False,,0
3259,火警迴路（編號：PBL_01F_131）,,73.22,52.891,60,Img,,SD.png,消防-1F-南區,False,,0
3267,火警迴路（編號：PBL_01F_131）,,70.021,54.51,60,Img,,FTD.png,消防-1F-南區,False,,0
3268,火警迴路（編號：PBL_01F_131）,,70.071,48.079,60,Img,,FTD.png,消防-1F-南區,False,,0
3269,火警迴路（編號：PBL_01F_131）,,75.419,47.423,60,Img,,FTD.png,消防-1F-南區,False,,0
3270,火警迴路（編號：PBL_01F_131）,,70.021,43.399,60,Img,,FTD.png,消防-1F-南區,False,,0
3271,火警迴路（編號：PBL_01F_131）,,73.42,44.973,60,Img,,SD.png,消防-1F-南區,False,,0
3272,火警迴路（編號：PBL_01F_131）,,73.42,50.048,60,Img,,SD.png,消防-1F-南區,False,,0
3275,火警迴路（編號：PBL_01F_131）,,78.267,50.223,60,Img,,SD.png,消防-1F-南區,False,,0
3282,火警迴路（編號：PBL_01F_131）,,66.823,50.354,60,Img,,GD.png,消防-1F-南區,False,,0
3311,火警迴路（編號：PBL_01F_132）,,51.26,69.875,60,Img,,FTD.png,消防-1F-南區,False,,0
3312,火警迴路（編號：PBL_01F_132）,,57.356,69.831,60,Img,,FTD.png,消防-1F-南區,False,,0
3313,火警迴路（編號：PBL_01F_132）,,63.304,69.963,60,Img,,FTD.png,消防-1F-南區,False,,0
3314,火警迴路（編號：PBL_01F_132）,,70.75,69.831,60,Img,,FTD.png,消防-1F-南區,False,,0
3315,火警迴路（編號：PBL_01F_132）,,71.449,62.613,60,Img,,FTD.png,消防-1F-南區,False,,0
3321,火警迴路（編號：PBL_01F_132）,,58.506,65.413,60,Img,,SD.png,消防-1F-南區,False,,0
3323,火警迴路（編號：PBL_01F_132）,,67.152,60.251,60,Img,,SD.png,消防-1F-南區,False,,0
3325,火警迴路（編號：PBL_01F_132）,,67.302,65.457,60,Img,,SD.png,消防-1F-南區,False,,0
3326,火警迴路（編號：PBL_01F_132）,,67.152,70.837,60,Img,,SD.png,消防-1F-南區,False,,0
3261,火警迴路（編號：PBL_01F_132）,,60.655,58.589,60,Img,,SD.png,消防-1F-南區,False,,0
3241,火警迴路（編號：PBL_01F_132）,,65.27,67.193,60,Img,,HYD.png,消防-1F-南區,False,,0
